id,parent_id,root_id,trd_buy_id,trd_buy_number_anno,ref_amendm_agreem_justif_id,ref_contract_status_id,deleted,crdate,last_update_date,supplier_id,supplier_biin,supplier_bik,supplier_iik,supplier_bank_name_kz,supplier_bank_name_ru,customer_id,customer_bin,customer_bik,customer_iik,customer_bank_name_kz,customer_bank_name_ru,contract_number,contract_number_sys,fin_year,ref_contract_agr_form_id,ref_contract_year_type_id,ref_finsource_id,ref_currency_code,contract_sum_wnds,sign_date,ec_end_date,plan_exec_date,fakt_exec_date,fakt_sum_wnds,contract_end_date,ref_contract_cancel_id,description_kz,description_ru,sign_reason_doc_name,sign_reason_doc_date,trd_buy_itogi_date_public,fakt_trade_methods_id,ec_customer_approve,ec_supplier_approve,contract_ms,supplier_legal_address,customer_legal_address,payments_terms_ru,payments_terms_kz,is_gu,exchange_rate,system_id,index_date
668,1137,1173,425,7ff01316-9a67-456f-9ec6-fb42a32f85e1,4,4,0,2023-02-18 23:29:13,2025-01-16 14:04:33,660,584392515883,LDOERUW7,CHMV4082639214857,Merlion,ОАО «Павлов»,211,468289536525,JXNZRUAH,TWPZ5641826829736,ОАО «Филиппова-Орехова»,Лазарева и партнеры,62754bcc-0d09-4469-9f85-00c9bd291893,374095b6-205e-4d57-b72b-c03ed6eda7a4,2022,1,5,1,KZT,34801443.63,2025-07-10,2023-10-12,2024-10-15,2024-06-26,2356436.47,2024-11-25,2,Заплакать недостаток ленинград космос снимать число.,Результат степь сустав ход встать рассуждение.,через,2023-06-27,2024-04-17,7,0,1,61.81,"с. Асбест, пер. Дачный, д. 30 стр. 7, 358337","г. Новомосковск, бул. Стадионный, д. 481 к. 1, 570735",Близко мучительно приятель руководитель девка дорогой хлеб отражение.,Помолчать горький очко оставить.,0,591.38,3,2025-04-13 17:59:41
669,518,546,1025,1fab0da4-e702-4382-a66b-623844c7e5b5,4,7,0,2025-07-24 05:58:12,2024-03-07 10:24:27,520,412759205538,IKGHRUUSTPV,KDNK4695365194867,РАО «Архипов»,Салым Петролеум,815,117598480119,ERIXRU0XENG,YNIO1266302127430,ООО «Емельянова-Журавлева»,"ООО «Кириллова, Кузнецов и Дорофеева»",53ed1f22-b249-479e-b40d-3c4d0aeda770,4672e43b-86d8-47d2-a047-30d71cc6d750,2025,4,4,4,EUR,42084544.23,2023-10-02,2022-12-05,2024-09-09,2025-06-10,106466.01,2024-09-13,4,Тюрьма тысяча горький появление смеяться ребятишки носок.,Подробность холодно зато бровь.,новый,2025-10-18,2023-05-27,4,0,1,25,"клх Макаров, ул. Нагорная, д. 37 стр. 76, 971093","клх Южноуральск, ул. Морская, д. 2/4 стр. 463, 796230",Один монета штаб написать пробовать.,Доставать видимо торговля развитый.,0,584.3,3,2022-12-01 01:46:27
670,266,534,502,a2ced981-a943-46dc-8f8b-6ccdd1ff8b81,5,2,1,2025-06-11 09:55:52,2022-11-30 11:51:40,1041,237097298420,CDSXRUBBRN3,CAMX6350042681933,ЗАО «Красильников-Горшков»,Ильина Групп,162,619686986965,VTKRRUQY,HNXI0748464427396,АО «Костин-Калинина»,ЗАО «Родионова-Щербаков»,2682f09a-fb86-4eb1-8a85-1f89bfbd12e1,b18284ab-5c20-4895-978d-fe474e5c7d44,2024,1,5,1,EUR,10869134.02,2025-05-24,2024-06-12,2023-07-31,2025-03-08,9314707.52,2024-04-13,5,Изучить прошептать тесно.,Болото команда призыв полюбить витрина скрытый.,иной,2023-06-15,2025-05-16,8,1,0,38.9,"п. Апрелевка, ул. Морозова, д. 35, 530338","д. Новокузнецк, ул. Карьерная, д. 3/6 к. 29, 228806",Ярко желание эффект ставить социалистический господь.,Крыса танцевать освобождение инструкция казнь теория отъезд.,1,473.27,3,2025-06-08 10:47:55
671,324,1009,234,352d5196-abb2-4cc7-8cef-3eead874e83d,2,8,1,2024-03-24 12:01:01,2025-05-01 21:07:06,609,354563251005,EXLFRU0P1Y8,SKSJ9043816308240,ИП «Елисеев Зимин»,ОАО «Мельников»,347,642775978822,SSBLRUYCA5Q,RCHN3988559343755,АО «Козлов-Морозова»,ИП «Лыткин»,5eb5a080-7be1-4244-bc76-3eacabd0e4a5,e7631f38-07a1-4c50-87f3-21e6be6e11ea,2017,5,2,2,USD,28611592.88,2023-07-29,2024-08-18,2024-07-12,2023-08-14,4411829.02,2023-04-18,2,Подробность багровый заложить руководитель.,Спичка район цель.,находить,2023-08-13,2023-12-27,7,0,0,56.3,"ст. Железногорск(Курск.), пр. Магистральный, д. 721 к. 6/8, 050910","п. Орел, ш. Победы, д. 48, 484170",Отметить точно опасность бригада грустный тусклый.,Палка намерение промолчать ныне июнь.,1,426.73,3,2025-02-22 14:51:50
672,499,1023,375,3a0296d8-0df1-4eaf-9a13-a682f4230a3d,4,10,0,2024-09-29 02:23:04,2024-12-18 20:50:20,891,746043923850,MQSWRU3C,MFNC9237720876550,"ООО «Мамонтов, Попов и Ситникова»","ЗАО «Николаева, Носова и Пономарев»",280,680544992158,MZAQRUFS0LJ,BMHT4576436903908,ИП «Яковлева-Захаров»,НПО «Антонова Киселева»,2df05596-2c8a-4340-8e37-8b68d524a86e,9b64c670-528c-49b3-9948-46ab015744ff,2025,3,4,5,KZT,27670416.89,2025-09-20,2024-09-22,2023-11-14,2025-03-21,8049026.97,2024-11-11,3,Выгнать выразить что премьера тута выраженный добиться.,Сынок понятный карандаш что зима спорт.,виднеться,2022-11-29,2025-04-22,7,1,1,2.03,"г. Набережные Челны, ул. Веселая, д. 41 к. 207, 076654","п. Онега, пер. Проезжий, д. 9, 234794",Смеяться набор решетка невозможно.,Даль граница терапия плод сопровождаться достоинство.,1,548.31,3,2024-03-18 03:30:53
673,658,587,646,39a8ee5b-aef7-4fe1-bc32-82f5302c1445,5,2,0,2024-05-21 17:10:37,2023-12-15 00:06:57,813,133318334671,XORIRUM5,VOUU8013149031378,Смирнова Инк,"АО «Осипова, Селезнева и Назаров»",826,319738668599,REUORUQFG8U,HKEN1934341213208,"РАО «Брагина, Бобылева и Цветков»","ОАО «Кудрявцев, Соколова и Лихачева»",c2ca1658-aead-4dfa-ad59-7e2781bc7353,730675e7-6fa4-423c-bc3a-b1dd5696c67c,2025,5,5,1,KZT,23428842.86,2024-02-28,2024-09-07,2025-10-19,2025-10-31,1092093.19,2023-01-05,4,Академик юный носок затянуться пол головной.,Труп падаль правый космос металл очередной.,тревога,2025-08-30,2024-03-22,3,0,1,62.18,"г. Смоленск, наб. Поселковая, д. 24 стр. 8, 726920","г. Кашира, наб. Васильковая, д. 430 к. 669, 700326",Монета присесть находить.,Тревога тута набор сравнение теория нажать.,0,430.98,3,2025-03-29 02:31:18
674,675,414,19,e820dd61-49f9-4d32-a6f6-8a78ae16f3f5,2,3,1,2023-01-24 22:56:26,2023-11-21 18:09:57,618,480368534640,LPTGRUGK,UVME2198481803780,НПО «Афанасьев Зимина»,ЗАО «Рябова Кудряшов»,807,560543709272,TNNHRURY,LXBX2601833073044,АХ Степь,ЗАО «Петрова Кононова»,54bb7662-3e8a-428f-8ff6-fff234d883bf,d0a96de5-02eb-437c-a2c8-10b3490dc488,2018,5,1,2,EUR,8499558.45,2025-05-31,2023-02-04,2023-06-02,2023-01-20,7034100.99,2023-08-01,5,Уточнить триста провал печатать один изба чувство блин.,Слать хотеть секунда палка волк налево.,эффект,2024-03-14,2024-06-23,1,0,0,2.46,"с. Кызыл, пр. Тельмана, д. 24 к. 36, 878607","клх Кажим, наб. Широкая, д. 8/7, 768148",Намерение пол изучить заложить кпсс слишком ведь.,Ломать теория белье князь инструкция.,0,489.4,3,2024-07-12 00:22:16
675,498,793,1131,9f0a8c97-dcd6-49d8-9321-5f5fb1d2dda7,3,3,0,2023-10-30 10:17:56,2024-01-09 14:54:54,931,493603477350,CBOCRUU3LL5,GAVP7198680871149,Филатова Лтд,АО «Смирнова-Тетерина»,610,760163114927,KFBFRU5J,QSHX3954555647417,ОАО «Егоров»,"ИП «Петрова, Федотова и Дорофеев»",af126b31-090f-424d-ac7c-1f3f4c2c9c56,fbcafc37-4aff-42a9-bfaf-625dd115140c,2022,1,2,5,USD,6851293.3,2024-12-24,2025-09-26,2024-01-11,2024-06-02,539827.98,2025-04-10,4,Поздравлять полоска тусклый разводить вчера научить.,Полностью дальний функция ленинград указанный ручей.,еврейский,2023-08-20,2025-10-04,7,1,1,82.29,"ст. Чебаркуль, ул. Сплавная, д. 901, 392585","ст. Братск, ш. Тихое, д. 866 стр. 7/5, 712197",Инвалид горький изображать настать.,Равнодушный светило ботинок вариант.,0,554.45,3,2024-05-23 16:16:23
676,239,589,436,69d12e00-b63c-41ea-98cf-43c951a6fb69,5,5,1,2024-01-28 15:35:59,2024-08-25 04:54:25,686,846873661541,RWUARU7LOMN,IHCG7432782056395,ОТП Банк,ИП «Пестова»,770,570087031957,IQIIRU6NDSA,ASHT1804866178858,ЗАО «Суворова»,Терентьева Инк,dd5de7ad-35ee-45c2-a078-f94688579a3f,84da5b3a-9ec5-4ed3-b075-e8aad536a011,2025,3,2,3,KZT,6844769.47,2023-06-18,2025-05-19,2023-07-31,2024-06-06,9890576.94,2024-07-30,2,Иной песенка реклама полностью потом пламя тревога.,Оборот ручей премьера легко монета страсть пересечь команда.,рота,2025-11-15,2023-05-15,6,0,1,49.38,"д. Витим, наб. Урожайная, д. 63, 696399","п. Хасавюрт, ш. Журавлева, д. 6/3 стр. 2/3, 598022",Поймать вчера перебивать недостаток серьезный.,Помолчать тяжелый инвалид армейский бегать вскинуть.,0,554.03,3,2025-01-26 15:44:31
677,756,771,239,70fa9f03-eba8-426c-9251-6900b0269e39,4,4,1,2024-01-20 06:21:16,2023-09-13 07:57:51,39,924054831244,MSPURUQF,WDXJ5575873708906,Сергеева Лтд,РАО «Фадеев»,892,740164930725,HHEYRU0W9AH,AKGN8895184962845,НПО «Гришин-Горшков»,ОАО «Виноградова Никифорова»,f7a10f46-9de9-48ca-8939-9b1f320a13bf,84d5927b-906d-4b31-8c94-6da2707464a7,2018,1,1,3,USD,14297420.69,2023-04-16,2024-12-19,2024-06-13,2023-12-13,4425981.78,2023-12-12,0,Темнеть интеллектуальный потянуться строительство коробка.,Команда команда еврейский неожиданно граница головка.,очередной,2024-10-31,2023-10-26,7,0,1,58.88,"ст. Баксан, бул. Восьмого Марта, д. 7/2 стр. 7, 262625","ст. Торжок, пер. Совхозный, д. 91 к. 494, 612423",Смеяться направо неожиданный юный более хотеть.,Советовать порт хотеть возбуждение.,0,557.36,3,2024-04-12 18:09:42
678,1022,596,399,06a2bdc5-5bc2-4e19-a9d5-bafa456e277c,5,6,1,2024-03-04 11:49:53,2024-10-04 07:05:56,171,168846686658,HXXPRUAV,GFGL8639266504834,ОМПК,Каргилл (Cargill),435,265518495643,ZJLPRU0BK52,ZNTL8734393548700,ОАО «Якушев Ковалева»,Уваров Инкорпорэйтед,3ce6a75a-5343-4d1b-afc1-42cc1fdff326,dbe3d0fe-f31e-44a5-80d7-4ec62b742d21,2022,3,4,5,USD,1834689.35,2023-03-01,2025-06-19,2025-09-20,2023-06-13,1542483.2,2025-02-17,2,Расстегнуть нажать поздравлять дальний человечек.,Пятеро хотеть да каюта жидкий.,заплакать,2025-07-27,2024-04-26,6,0,0,59.67,"к. Златоуст, бул. Черноморский, д. 4 к. 688, 352675","п. Москва, ш. Крупской, д. 9 к. 5/9, 237089",Салон школьный висеть место забирать оставить.,Картинка вскакивать пропасть райком.,0,532.4,3,2023-11-27 13:29:57
679,366,516,604,c757cd14-fbdf-4699-8897-b8d27da075f0,1,2,1,2025-03-23 21:27:17,2024-03-27 09:59:59,576,284163639122,TZYLRU7C,CSWC6387680051126,ООО «Давыдова»,Почта России,703,114448689054,RCKPRUJX,XYCP2301540558345,"ООО «Жукова, Терентьев и Красильникова»",ВО Промсырьеимпорт,48d321a0-ddc4-4723-9435-93b1f3343534,c150fa60-04d2-480d-8fca-a0986fa22cf5,2021,1,4,2,KZT,4030764.07,2023-09-05,2024-02-01,2024-04-24,2023-08-30,7483017.72,2024-10-26,1,Командующий дорогой гулять похороны смелый налоговый.,Пятеро штаб господь мотоцикл.,приходить,2023-08-19,2025-09-28,5,1,1,84.19,"г. Мостовской, наб. Космонавтов, д. 1, 233971","к. Назрань, пер. Выгонный, д. 40 стр. 74, 769773",Покидать ныне новый госпожа написать художественный сомнительный.,Граница ход очередной порядок пространство задержать.,0,479.04,3,2024-11-06 15:30:27
680,1123,1192,631,05bcae67-ad0f-4bd7-9c54-f72765db27be,3,2,0,2024-10-03 13:16:06,2024-01-15 12:48:15,519,980890164034,BRNLRU91,TGHZ6282501323094,Мартынов Лтд,ООО «Гурьева»,565,556616983202,UVXFRUKDI05,JIBT2473710626769,Белоусов и партнеры,"ООО «Капустин, Миронова и Новикова»",dd7ca08f-3eac-46b8-b913-f54bb2472c4b,a48801f4-b739-4882-bf52-e3fedefb4682,2025,2,5,2,KZT,10846256.51,2024-06-18,2023-01-24,2023-10-27,2024-02-16,3461454.45,2024-04-27,0,Эффект падаль низкий тысяча.,Рассуждение девка пасть.,столетие,2024-11-25,2024-01-15,5,1,0,86,"к. Обоянь, ул. Тракторная, д. 879 стр. 9, 542078","п. Калачинск, наб. Центральная, д. 166 стр. 42, 762411",Хлеб художественный ремень способ угодный.,Князь актриса райком бригада заплакать приятель о.,0,528.5,3,2025-10-11 09:54:34
681,1055,6,858,7159a2a1-73f7-414d-bec2-84d42880c521,3,2,0,2024-09-10 19:24:27,2023-03-16 12:37:34,330,688921797559,LMNYRUUX4WR,AYCX4773424516980,Компания СИМ-Авто,ООО «Игнатов-Агафонова»,869,212592760315,QZTBRU5FK9Z,OXPF7392758360147,АО «Николаев Богданова»,ООО «Фомина Владимирова»,471c84f0-9205-430d-bf6d-ee0c068a3e53,90ea36b3-e655-43b9-89b1-22a77fd3ae23,2022,5,2,4,USD,21519327.73,2025-08-17,2025-10-15,2025-09-15,2023-08-14,9013277.26,2024-12-13,4,Столетие мимо голубчик деньги растеряться поймать.,Правый холодно бок ученый серьезный.,развитый,2025-09-23,2025-03-01,8,1,0,71.28,"с. Гаврилов-Ям, пр. Разина, д. 128 к. 6, 935167","клх Аршан (Бурят.), бул. Парижской Коммуны, д. 30 стр. 89, 325930",Ночь зима триста инвалид зато.,Художественный место опасность рис настать.,1,570.72,3,2024-09-29 01:37:45
682,990,568,820,6fffbec9-321d-4a77-abf5-7f9f9eabbfdc,1,1,0,2023-09-14 13:45:56,2025-04-24 00:47:22,1133,463292405846,SAAURU2L,ZBYU1146256993060,РАО «Никифоров-Попова»,ИП «Артемьев-Хохлова»,247,251637418477,EBGDRULN,VSIQ8759410334736,"ИП «Попова, Баранов и Авдеева»","РАО «Мамонтов, Нестерова и Максимова»",a5031dc3-5867-46fd-8293-54a7ee721302,bebe872f-4a45-4831-a125-87a14cc85405,2019,2,5,3,KZT,35252649.47,2024-08-20,2022-12-28,2025-04-07,2023-12-02,617311.16,2025-05-06,2,Успокоиться выбирать возбуждение правый механический граница находить зарплата.,Похороны оборот спорт счастье термин настать эффект.,решение,2023-07-12,2024-11-17,7,0,1,55.26,"д. Ангарск, ул. Мелиораторов, д. 3 к. 487, 359238","к. Домодедово, пр. Республиканский, д. 383, 890729",Реклама недостаток решетка угодный помимо ботинок мальчишка.,Стакан заплакать угол означать запеть дорогой.,0,557.03,3,2025-08-11 17:42:50
